12.3	1.Name	2.Nr	3.Release date	4.Price	5.ID	6.File Name	7.Limited
Singed	Original Singed	0	17-Apr-2009	260	1027	Singed_0	
Singed	Riot Squad Singed	1	25-Jun-2010	975	1028	Singed_1	
Singed	Hextech Singed	2	15-Aug-2010	520	1029	Singed_2	
Singed	Surfer Singed	3	06-Dec-2010	975	1030	Singed_3	
Singed	Mad Scientist Singed	4	26-Sep-2011	750	1031	Singed_4	
Singed	Augmented Singed	5	09-Jul-2012	975	1032	Singed_5	
Singed	Snow Day Singed	6	19-Dec-2013	975	1033	Singed_6	
Singed	SSW Singed	7	13-May-2015	750	1034	Singed_7	yes
Singed	Black Scourge Singed	8	04-May-2016	750	1035	Singed_8	
Singed	Beekeeper Singed	9	11-Oct-2017	1350	1036	Singed_9	
Singed	Resistance Singed	10	12-Nov-2020	1350	1037	Singed_10	
Sion	Original Sion	0	21-Feb-2009	585	1038	Sion_0	
Sion	Hextech Sion	1	01-Jun-2010	520	1039	Sion_1	
Sion	Barbarian Sion	2	26-Sep-2010	750	1040	Sion_2	
Sion	Lumberjack Sion	3	24-Jan-2011	520	1041	Sion_3	
Sion	Warmonger Sion	4	18-Jul-2011	975	1042	Sion_4	
Sion	Mecha Zero Sion	5	13-Apr-2016	1820	1043	Sion_5	
Sion	Worldbreaker Sion	6	09-Apr-2020	1350	1044	Sion_14	
Sion	Blackfrost Sion	7	15-Apr-2021	1350	1045	Sion_22	
Sivir	Original Sivir	0	21-Feb-2009	260	1046	Sivir_0	
Sivir	Warrior Princess Sivir	1	27-Apr-2010	520	1047	Sivir_1	
Sivir	Spectacular Sivir	2	08-Jun-2010	975	1048	Sivir_2	
Sivir	Huntress Sivir	3	07-Feb-2011	special	1049	Sivir_3	
Sivir	Bandit Sivir	4	21-Mar-2011	750	1050	Sivir_4	
Sivir	PAX Sivir	5	25-Aug-2011	special	1051	Sivir_5	
Sivir	Snowstorm Sivir	6	19-Dec-2013	975	1052	Sivir_6	
Sivir	Warden Sivir	7	17-Feb-2015	750	1053	Sivir_7	
Sivir	Victorious Sivir	8	12-Nov-2015	special	1054	Sivir_8	
Sivir	Neo PAX Sivir	9	30-Aug-2017	special	1055	Sivir_9	
Sivir	Pizza Delivery Sivir	10	29-Mar-2018	1350	1056	Sivir_10	
Sivir	Blood Moon Sivir	11	10-Jan-2019	1350	1057	Sivir_16	
Sivir	Odyssey Sivir	12	15-Oct-2020	1350	1058	Sivir_25	
Sivir	Cafe Cuties Sivir		02-Dec-2021	1350		Sivir_34	
Skarner	Original Skarner	0	09-Aug-2011	880	1060	Skarner_0	
Skarner	Earthrune Skarner	1	09-Aug-2011	520	1061	Skarner_1	
Skarner	Sandscourge Skarner	2	09-Aug-2011	975	1062	Skarner_2	
Skarner	Battlecast Alpha Skarner	3	25-Nov-2014	1820	1063	Skarner_3	
Skarner	Guardian of the Sands Skarner	4	26-Apr-2015	975	1064	Skarner_4	
Skarner	Cosmic Sting Skarner	5	24-Nov-2020	1350	1065	Skarner_5	
Sona	Original Sona	0	21-Sep-2010	790	1066	Sona_0	
Sona	Muse Sona	1	21-Sep-2010	975	1067	Sona_1	
Sona	Pentakill Sona	2	21-Sep-2010	975	1068	Sona_2	
Sona	Silent Night Sona	3	14-Dec-2010	520	1069	Sona_3	
Sona	Guqin Sona	4	10-Jan-2012	975	1070	Sona_4	
Sona	Arcade Sona	5	31-Aug-2012	1350	1071	Sona_5	
Sona	DJ Sona	6	25-Feb-2015	3250	1072	Sona_6	
Sona	Sweetheart Sona	7	11-Feb-2016	975	1073	Sona_7	
Sona	Odyssey Sona	8	12-Sep-2018	1350	1074	Sona_9	
Sona	PsyOps Sona	9	03-Sep-2020	1820	1075	Sona_17	
Sona	Pentakill III: Lost Chapter Sona		09-Sep-2021	1350		Sona_26	
Soraka	Original Soraka	0	21-Feb-2009	260	1077	Soraka_0	
Soraka	Dryad Soraka	1	03-Jun-2010	520	1078	Soraka_1	
Soraka	Divine Soraka	2	02-Nov-2010	975	1079	Soraka_2	
Soraka	Celestine Soraka	3	05-Mar-2013	975	1080	Soraka_3	
Soraka	Reaper Soraka	4	05-Nov-2014	1350	1081	Soraka_4	
Soraka	Order of the Banana Soraka	5	31-Mar-2015	750	1082	Soraka_5	
Soraka	Program Soraka	6	06-Apr-2016	1350	1083	Soraka_6	
Soraka	Star Guardian Soraka	7	06-Sep-2017	1350	1084	Soraka_7	
Soraka	Pajama Guardian Soraka	8	21-Nov-2018	1350	1085	Soraka_8	
Soraka	Winter Wonder Soraka	9	06-Dec-2018	1350	1086	Soraka_9	
Soraka	Dawnbringer Soraka	10	12-Dec-2019	1820	1087	Soraka_15	
Soraka	Nightbringer Soraka	11	12-Dec-2019	1820	1088	Soraka_16	
Soraka	Star Guardian Soraka Prestige Edition	12	24-Nov-2020	special	1089	Soraka_17	
Soraka	Cafe Cuties Soraka		02-Dec-2021	1350		Soraka_18	
Swain	Original Swain	0	05-Oct-2010	880	1090	Swain_0	
Swain	Bilgewater Swain	1	05-Oct-2010	520	1091	Swain_1	
Swain	Northern Front Swain	2	05-Oct-2010	750	1092	Swain_2	
Swain	Tyrant Swain	3	22-May-2012	1350	1093	Swain_3	
Swain	Dragon Master Swain	4	22-Feb-2018	1350	1094	Swain_4	
Swain	Hextech Swain	5	12-Dec-2019	special	1095	Swain_11	
Swain	Crystal Rose Swain	6	11-Feb-2021	1350	1096	Swain_12	
Sylas	Original Sylas	0	25-Jan-2019	975	1097	Sylas_0	
Sylas	Lunar Wraith Sylas	1	25-Jan-2019	1350	1098	Sylas_1	
Sylas	Freljord Sylas	2	10-Jan-2020	1350	1099	Sylas_8	
Sylas	PROJECT: Sylas	3	27-May-2021	1350	1100	Sylas_13	
Sylas	PROJECT: Sylas Prestige Edition	4	27-May-2021	special	1101	Sylas_14	
Syndra	Original Syndra	0	12-Sep-2012	880	1102	Syndra_0	
Syndra	Justicar Syndra	1	12-Sep-2012	975	1103	Syndra_1	
Syndra	Atlantean Syndra	2	29-Apr-2014	975	1104	Syndra_2	
Syndra	Queen of Diamonds Syndra	3	20-May-2015	750	1105	Syndra_3	
Syndra	Snow Day Syndra	4	10-Dec-2015	1350	1106	Syndra_4	
Syndra	SKT T1 Syndra	5	27-Jun-2017	1350	1107	Syndra_5	yes
Syndra	Star Guardian Syndra	6	06-Sep-2017	1350	1108	Syndra_6	
Syndra	Pool Party Syndra	7	02-Jul-2020	1350	1109	Syndra_7	
Syndra	Withered Rose Syndra	8	11-Feb-2021	1350	1110	Syndra_16	
Syndra	Bewitching Syndra		07-Oct-2021	1350		Syndra_25	
Tahm Kench	Original Tahm Kench	0	08-Jul-2015	975	1111	TahmKench_0	
Tahm Kench	Master Chef Tahm Kench	1	08-Jul-2015	975	1112	TahmKench_1	
Tahm Kench	Urf Kench	2	31-Mar-2016	750	1113	TahmKench_2	yes
Tahm Kench	Coin Emperor Tahm Kench	3	28-Jan-2019	1350	1114	TahmKench_3	
Tahm Kench	Arcana Tahm Kench	4	13-May-2021	1350	1115	TahmKench_11	
Taliyah	Original Taliyah	0	17-May-2016	975	1116	Taliyah_0	
Taliyah	Freljord Taliyah	1	17-May-2016	1350	1117	Taliyah_1	
Taliyah	SSG Taliyah	2	20-Jul-2018	1350	1118	Taliyah_2	yes
Taliyah	Pool Party Taliyah	3	02-Jul-2020	1350	1119	Taliyah_3	
Talon	Original Talon	0	24-Aug-2011	880	1120	Talon_0	
Talon	Crimson Elite Talon	1	24-Aug-2011	750	1121	Talon_1	
Talon	Renegade Talon	2	24-Aug-2011	520	1122	Talon_2	
Talon	Dragonblade Talon	3	10-Jan-2012	975	1123	Talon_3	
Talon	SSW Talon	4	13-May-2015	750	1124	Talon_4	yes
Talon	Blood Moon Talon	5	09-Feb-2017	1350	1125	Talon_5	
Talon	Enduring Sword Talon	6	04-Sep-2018	1350	1126	Talon_12	
Talon	Talon Blackwood	7	19-Mar-2020	1350	1127	Talon_20	
Talon	Withered Rose Talon	8	11-Feb-2021	1350	1128	Talon_29	
Taric	Original Taric	0	18-Aug-2009	585	1129	Taric_0	
Taric	Emerald Taric	1	20-Nov-2009	520	1130	Taric_1	
Taric	Armor of the Fifth Age Taric	2	08-Apr-2010	750	1131	Taric_2	
Taric	Bloodstone Taric	3	09-Aug-2011	975	1132	Taric_3	
Taric	Pool Party Taric	4	13-Jul-2016	1350	1133	Taric_4	
Taric	Taric Luminshield	5	19-Mar-2020	1350	1134	Taric_9	
Teemo	Original Teemo	0	21-Feb-2009	585	1135	Teemo_0	
Teemo	Happy Elf Teemo	1	17-Dec-2009	520	1136	Teemo_1	
Teemo	Recon Teemo	2	17-Dec-2009	520	1137	Teemo_2	
Teemo	Badger Teemo	3	13-Jan-2010	520	1138	Teemo_3	
Teemo	Astronaut Teemo	4	27-Oct-2010	1350	1139	Teemo_4	
Teemo	Cottontail Teemo	5	18-Apr-2011	975	1140	Teemo_5	
Teemo	Super Teemo	6	10-Oct-2011	975	1141	Teemo_6	
Teemo	Panda Teemo	7	09-Jul-2012	975	1142	Teemo_7	
Teemo	Omega Squad Teemo	8	08-Apr-2015	1820	1143	Teemo_8	
Teemo	Little Devil Teemo	9	19-Oct-2016	1350	1144	Teemo_14	
Teemo	Beemo	10	01-May-2018	1350	1145	Teemo_18	
Teemo	Spirit Blossom Teemo Prestige Edition	11	22-Jul-2020	special	1146	Teemo_25	
Teemo	Spirit Blossom Teemo	12	22-Jul-2020	1350	1147	Teemo_27	
Teemo	Firecracker Teemo		26-Jan-2022	1350		Teemo_37	
Thresh	Original Thresh	0	23-Jan-2013	880	1148	Thresh_0	
Thresh	Deep Terror Thresh	1	23-Jan-2013	975	1149	Thresh_1	
Thresh	Championship Thresh	2	03-Oct-2013	975	1150	Thresh_2	yes
Thresh	Blood Moon Thresh	3	08-Jan-2015	975	1151	Thresh_3	
Thresh	SSW Thresh	4	13-May-2015	750	1152	Thresh_4	yes
Thresh	Dark Star Thresh	5	15-Jun-2016	1820	1153	Thresh_5	
Thresh	High Noon Thresh	6	30-Aug-2018	1350	1154	Thresh_6	
Thresh	Pulsefire Thresh Prestige Edition	7	21-Nov-2019	special	1155	Thresh_13	
Thresh	Pulsefire Thresh	8	21-Nov-2019	1350	1156	Thresh_14	
Thresh	FPX Thresh	9	30-Apr-2020	1350	1157	Thresh_15	yes
Thresh	Spirit Blossom Thresh	10	22-Jul-2020	1820	1158	Thresh_17	
Thresh	Unbound Thresh	11	29-Jul-2021	special	1159	Thresh_27	
Thresh	Steel Dragon Thresh		21-Oct-2021	1350		Thresh_28	
Thresh	Steel Dragon Thresh		21-Oct-2021	1350		Thresh_28	
Tristana	Original Tristana	0	21-Feb-2009	585	1160	Tristana_0	
Tristana	Riot Girl Tristana	1	15-Dec-2009	special	1161	Tristana_1	
Tristana	Earnest Elf Tristana	2	31-Dec-2009	520	1162	Tristana_2	
Tristana	Firefighter Tristana	3	03-Jun-2010	1820	1163	Tristana_3	
Tristana	Guerilla Tristana	4	10-Aug-2010	975	1164	Tristana_4	
Tristana	Buccaneer Tristana	5	27-Jun-2011	520	1165	Tristana_5	
Tristana	Rocket Girl Tristana	6	19-Oct-2012	975	1166	Tristana_6	
Tristana	Dragon Trainer Tristana	7	03-Dec-2015	1820	1167	Tristana_10	
Tristana	Bewitching Tristana	8	19-Oct-2016	1350	1168	Tristana_11	
Tristana	Omega Squad Tristana	9	26-Jul-2017	1350	1169	Tristana_12	
Tristana	Little Demon Tristana	10	30-May-2019	1350	1170	Tristana_24	
Tristana	Pengu Cosplay Tristana	11	01-Apr-2020	1350	1171	Tristana_33	
Tristana	Hextech Tristana		09-Sep-2021	special		Tristana_40	
Tristana	Firecracker Tristana		26-Jan-2022	1350		Tristana_41	
Trundle	Original Trundle	0	01-Dec-2010	880	1173	Trundle_0	
Trundle	Junkyard Trundle	1	01-Dec-2010	750	1174	Trundle_1	
Trundle	Lil' Slugger Trundle	2	01-Dec-2010	520	1175	Trundle_2	
Trundle	Traditional Trundle	3	30-Apr-2013	975	1176	Trundle_3	
Trundle	Constable Trundle	4	28-Nov-2014	750	1177	Trundle_4	
Trundle	Worldbreaker Trundle	5	10-Nov-2016	750	1178	Trundle_5	
Trundle	Dragonslayer Trundle	6	30-Jan-2020	1350	1179	Trundle_6	
Tryndamere	Original Tryndamere	0	30-Apr-2009	585	1180	Tryndamere_0	
Tryndamere	Highland Tryndamere	1	16-Mar-2010	520	1181	Tryndamere_1	
Tryndamere	King Tryndamere	2	21-Sep-2010	520	1182	Tryndamere_2	
Tryndamere	Viking Tryndamere	3	24-Jun-2011	750	1183	Tryndamere_3	
Tryndamere	Demonblade Tryndamere	4	01-Aug-2011	1820	1184	Tryndamere_4	
Tryndamere	Sultan Tryndamere	5	26-Sep-2012	975	1185	Tryndamere_5	
Tryndamere	Warring Kingdoms Tryndamere	6	28-Jan-2014	975	1186	Tryndamere_6	
Tryndamere	Nightmare Tryndamere	7	07-Jun-2015	750	1187	Tryndamere_7	
Tryndamere	Beast Hunter Tryndamere	8	04-Feb-2016	750	1188	Tryndamere_8	
Tryndamere	Chemtech Tryndamere	9	05-Jun-2017	975	1189	Tryndamere_9	
Tryndamere	Blood Moon Tryndamere	10	20-Feb-2020	1350	1190	Tryndamere_10	
Tryndamere	Nightbringer Tryndamere		23-Sep-2021	1350		Tryndamere_18	
Twisted Fate	Original Twisted Fate	0	21-Feb-2009	585	1191	TwistedFate_0	
Twisted Fate	PAX Twisted Fate	1	03-Sep-2009	special	1192	TwistedFate_1	
Twisted Fate	Jack of Hearts Twisted Fate	2	10-Feb-2010	520	1193	TwistedFate_2	
Twisted Fate	The Magnificent Twisted Fate	3	17-May-2010	1820	1194	TwistedFate_3	
Twisted Fate	Tango Twisted Fate	4	05-Oct-2010	520	1195	TwistedFate_4	
Twisted Fate	High Noon Twisted Fate	5	17-May-2011	975	1196	TwistedFate_5	
Twisted Fate	Musketeer Twisted Fate	6	21-Nov-2011	750	1197	TwistedFate_6	
Twisted Fate	Underworld Twisted Fate	7	26-Oct-2012	975	1198	TwistedFate_7	
Twisted Fate	Red Card Twisted Fate	8	18-Jun-2014	750	1199	TwistedFate_8	
Twisted Fate	Cutpurse Twisted Fate	9	21-Jul-2015	750	1200	TwistedFate_9	
Twisted Fate	Blood Moon Twisted Fate	10	09-Feb-2017	1350	1201	TwistedFate_10	
Twisted Fate	Pulsefire Twisted Fate	11	17-May-2018	1350	1202	TwistedFate_11	
Twisted Fate	Odyssey Twisted Fate	12	15-Oct-2020	1350	1203	TwistedFate_13	
Twisted Fate	DWG Twisted Fate	13	29-Apr-2021	1350	1204	TwistedFate_23	
Twisted Fate	Crime City Nightmare Twisted Fate		26-Aug-2021	1350		TwistedFate_25	
Twitch	Original Twitch	0	30-Apr-2009	790	1206	Twitch_0	
Twitch	Kingpin Twitch	1	20-Nov-2009	520	1207	Twitch_1	
Twitch	Medieval Twitch	2	15-Dec-2009	2400	1208	Twitch_2	
Twitch	Whistler Village Twitch	3	12-Feb-2010	520	1209	Twitch_3	
Twitch	Crime City Twitch	4	13-Oct-2010	975	1210	Twitch_4	
Twitch	Vandal Twitch	5	22-Feb-2011	975	1211	Twitch_5	
Twitch	Pickpocket Twitch	6	28-Nov-2014	750	1212	Twitch_6	
Twitch	SSW Twitch	7	13-May-2015	750	1213	Twitch_7	yes
Twitch	Omega Squad Twitch	8	26-Jul-2017	1350	1214	Twitch_8	
Twitch	Ice King Twitch	9	06-Dec-2018	1350	1215	Twitch_12	
Twitch	Twitch Shadowfoot	10	19-Mar-2020	1350	1216	Twitch_27	
Twitch	Dragonslayer Twitch	11	15-Apr-2021	1350	1217	Twitch_36	
Udyr	Original Udyr	0	02-Dec-2009	585	1218	Udyr_0	
Udyr	Black Belt Udyr	1	18-Jul-2010	520	1219	Udyr_1	
Udyr	Primal Udyr	2	06-Dec-2010	975	1220	Udyr_2	
Udyr	Spirit Guard Udyr	3	16-Jul-2013	3250	1221	Udyr_3	
Udyr	Definitely Not Udyr	4	31-Mar-2015	975	1222	Udyr_4	
Udyr	Dragon Oracle Udyr	5	15-Aug-2019	1350	1223	Udyr_5	
Urgot	Original Urgot	0	24-Aug-2010	790	1224	Urgot_0	
Urgot	Butcher Urgot	1	24-Aug-2010	520	1225	Urgot_1	
Urgot	Giant Enemy Crabgot	2	24-Aug-2010	520	1226	Urgot_2	
Urgot	Battlecast Urgot	3	05-Mar-2012	1350	1227	Urgot_3	
Urgot	High Noon Urgot	4	30-Aug-2018	1350	1228	Urgot_9	
Urgot	Pajama Guardian Cosplay Urgot	5	01-Apr-2020	1350	1229	Urgot_15	
Varus	Original Varus	0	08-May-2012	880	1230	Varus_0	
Varus	Blight Crystal Varus	1	08-May-2012	975	1231	Varus_1	
Varus	Arclight Varus	2	05-Dec-2012	975	1232	Varus_2	
Varus	Arctic Ops Varus	3	20-Mar-2014	1350	1233	Varus_3	
Varus	Heartseeker Varus	4	13-Feb-2015	1350	1234	Varus_4	
Varus	Varus Swiftbolt	5	07-Dec-2015	750	1235	Varus_5	
Varus	Dark Star Varus	6	15-Jun-2016	1350	1236	Varus_6	
Varus	Conqueror Varus	7	25-Apr-2018	975	1237	Varus_7	
Varus	Infernal Varus	8	05-Sep-2019	1350	1238	Varus_9	
Varus	Cosmic Hunter Varus	9	24-Nov-2020	1350	1239	Varus_16	
Varus	PROJECT: Varus	10	27-May-2021	1350	1240	Varus_17	
Vayne	Original Vayne	0	10-May-2011	880	1241	Vayne_0	
Vayne	Vindicator Vayne	2	10-May-2011	520	1243	Vayne_1	
Vayne	Aristocrat Vayne	1	10-May-2011	520	1242	Vayne_2	
Vayne	Dragonslayer Vayne	3	24-Aug-2011	975	1244	Vayne_3	
Vayne	Heartseeker Vayne	4	14-Feb-2012	975	1245	Vayne_4	
Vayne	SKT T1 Vayne	5	04-May-2014	750	1246	Vayne_5	yes
Vayne	Arclight Vayne	6	20-Apr-2015	975	1247	Vayne_6	
Vayne	Soulstealer Vayne	7	28-Jul-2016	special	1248	Vayne_10	
Vayne	PROJECT: Vayne	8	22-Nov-2017	1820	1249	Vayne_11	
Vayne	Firecracker Vayne	9	28-Jan-2019	1350	1250	Vayne_12	
Vayne	Firecracker Vayne Prestige Edition	10	28-Jan-2019	special	1251	Vayne_13	
Vayne	FPX Vayne	11	30-Apr-2020	1350	1252	Vayne_14	yes
Vayne	Spirit Blossom Vayne	12	22-Jul-2020	1350	1253	Vayne_15	
Vayne	Sentinel Vayne	13	08-Jul-2021	1820	1254	Vayne_25	
Veigar	Original Veigar	0	23-Jul-2009	585	1255	Veigar_0	
Veigar	White Mage Veigar	1	17-Dec-2009	390	1256	Veigar_1	
Veigar	Curling Veigar	2	12-Feb-2010	520	1257	Veigar_2	
Veigar	Veigar Greybeard	3	08-Sep-2010	750	1258	Veigar_3	
Veigar	Leprechaun Veigar	4	15-Mar-2011	520	1259	Veigar_4	
Veigar	Baron Von Veigar	5	27-Jun-2011	975	1260	Veigar_5	
Veigar	Superb Villain Veigar	6	02-Jan-2012	975	1261	Veigar_6	
Veigar	Bad Santa Veigar	7	14-Dec-2012	975	1262	Veigar_7	
Veigar	Final Boss Veigar	8	27-Aug-2014	1820	1263	Veigar_8	
Veigar	Omega Squad Veigar	9	26-Jul-2017	1350	1264	Veigar_9	
Veigar	Elderwood Veigar	10	29-Aug-2019	1350	1265	Veigar_13	
Veigar	Furyhorn Cosplay Veigar	11	01-Apr-2020	1350	1266	Veigar_23	
Veigar	Astronaut Veigar	12	01-Jul-2021	1350	1267	Veigar_32	
Vel'Koz	Original Vel'Koz	0	27-Feb-2014	975	1268	Velkoz_0	
Vel'Koz	Battlecast Vel'Koz	1	27-Feb-2014	1350	1269	Velkoz_1	
Vel'Koz	Arclight Vel'Koz	2	28-Jan-2015	1350	1270	Velkoz_2	
Vel'Koz	Definitely Not Vel'Koz	3	31-Mar-2016	750	1271	Velkoz_3	
Vel'Koz	Infernal Vel'Koz	4	16-Jul-2020	1350	1272	Velkoz_4	
Vel'Koz	Blackfrost Vel'Koz	5	15-Apr-2021	1350	1273	Velkoz_11	
Vex	Dawnbringer Vex		23-Sep-2021	1350		Vex_1	
Vex	Original Vex		23-Sep-2021	975		Vex_0	
Vi	Original Vi	0	19-Dec-2012	880	1274	Vi_0	
Vi	Neon Strike Vi	1	19-Dec-2012	975	1275	Vi_1	
Vi	Officer Vi	2	29-Oct-2013	975	1276	Vi_2	
Vi	Debonair Vi	3	05-Aug-2014	750	1277	Vi_3	
Vi	Demon Vi	4	19-Oct-2015	1350	1278	Vi_4	
Vi	Warring Kingdoms Vi	5	19-Jan-2017	1350	1279	Vi_5	
Vi	PROJECT: Vi	6	22-Nov-2017	1350	1280	Vi_11	
Vi	Heartbreaker Vi	7	11-Feb-2019	1350	1281	Vi_12	
Vi	PsyOps Vi	8	03-Sep-2020	1350	1282	Vi_20	
Vi	Arcane Vi		15-Nov-2021	975		Vi_29	
Viego	Original Viego	0	21-Jan-2021	975	1283	Viego_0	
Viego	Lunar Beast Viego	1	21-Jan-2021	1350	1284	Viego_1	
Viego	Dissonance of Pentakill Viego		09-Sep-2021	1350		Viego_10	
Viktor	Original Viktor	0	29-Dec-2011	880	1286	Viktor_0	
Viktor	Full Machine Viktor	1	29-Dec-2011	975	1287	Viktor_1	
Viktor	Prototype Viktor	2	29-Dec-2011	520	1288	Viktor_2	
Viktor	Creator Viktor	3	30-Sep-2013	1350	1289	Viktor_3	
Viktor	Death Sworn Viktor	4	25-Oct-2017	1350	1290	Viktor_4	
Viktor	PsyOps Viktor	5	17-Sep-2020	1350	1291	Viktor_5	
Vladimir	Original Vladimir	0	27-Jul-2010	790	1292	Vladimir_0	
Vladimir	Count Vladimir	1	27-Jul-2010	520	1293	Vladimir_1	
Vladimir	Marquis Vladimir	2	27-Jul-2010	520	1294	Vladimir_2	
Vladimir	Nosferatu Vladimir	3	19-Oct-2010	975	1295	Vladimir_3	
Vladimir	Vandal Vladimir	4	24-Jan-2011	975	1296	Vladimir_4	
Vladimir	Blood Lord Vladimir	5	21-Nov-2011	1820	1297	Vladimir_5	
Vladimir	Soulstealer Vladimir	6	09-Jul-2014	1350	1298	Vladimir_6	
Vladimir	Academy Vladimir	7	26-Aug-2015	750	1299	Vladimir_7	
Vladimir	Dark Waters Vladimir	8	31-May-2018	1350	1300	Vladimir_8	
Vladimir	Nightbringer Vladimir	9	12-Dec-2019	1350	1301	Vladimir_14	
Vladimir	Cosmic Devourer Vladimir	10	24-Nov-2020	1350	1302	Vladimir_21	
Vladimir	Cafe Cuties Vladimir		02-Dec-2021	1350		Vladimir_30	
Volibear	Original Volibear	0	29-Nov-2011	880	1303	Volibear_0	
Volibear	Northern Storm Volibear	1	29-Nov-2011	750	1304	Volibear_1	
Volibear	Thunder Lord Volibear	2	29-Nov-2011	520	1305	Volibear_2	
Volibear	Runeguard Volibear	3	29-Apr-2013	975	1306	Volibear_3	
Volibear	Captain Volibear	4	28-Nov-2014	750	1307	Volibear_4	
Volibear	El Rayo Volibear	5	01-Jun-2016	750	1308	Volibear_5	
Volibear	The Thousand-Pierced Bear	6	28-May-2020	975	1309	Volibear_6	
Volibear	Duality Dragon Volibear		21-Oct-2021	1350		Volibear_7	
Volibear	Duality Dragon Volibear Prestige Edition		21-Oct-2021	special		Volibear_9	
Warwick	Original Warwick	0	21-Feb-2009	260	1310	Warwick_0	
Warwick	Grey Warwick	3	08-Jul-2010	2400	1313	Warwick_1	
Warwick	Urf the Manatee	1	31-Mar-2010	5000	1311	Warwick_2	yes
Warwick	Big Bad Warwick	2	27-Apr-2010	520	1312	Warwick_3	
Warwick	Tundra Hunter Warwick	4	15-Aug-2010	520	1314	Warwick_4	
Warwick	Feral Warwick	5	16-Nov-2010	975	1315	Warwick_5	
Warwick	Firefang Warwick	6	29-Mar-2011	975	1316	Warwick_6	
Warwick	Hyena Warwick	7	05-Dec-2011	975	1317	Warwick_7	
Warwick	Marauder Warwick	8	17-Feb-2015	750	1318	Warwick_8	
Warwick	Urfwick	9	08-Nov-2017	150000	1319	Warwick_9	yes
Warwick	Lunar Guardian Warwick	10	08-Feb-2018	1350	1320	Warwick_10	
Warwick	PROJECT: Warwick	11	01-Aug-2019	1350	1321	Warwick_16	
Warwick	Old God Warwick	12	12-Aug-2021	1350	1322	Warwick_35	
Wukong	Original Wukong	0	26-Jul-2011	880	1323	MonkeyKing_0	
Wukong	General Wukong	1	26-Jul-2011	750	1324	MonkeyKing_1	
Wukong	Volcanic Wukong	2	26-Jul-2011	975	1325	MonkeyKing_2	
Wukong	Jade Dragon Wukong	3	10-Jan-2012	975	1326	MonkeyKing_3	
Wukong	Underworld Wukong	4	28-Oct-2014	1350	1327	MonkeyKing_4	
Wukong	Radiant Wukong	5	27-Jan-2016	1350	1328	MonkeyKing_5	
Wukong	Lancer Stratus Wukong	6	04-Apr-2018	1350	1329	MonkeyKing_6	
Wukong	Battle Academia Wukong	7	18-Mar-2021	1350	1330	MonkeyKing_7	
Xayah	Original Xayah	0	18-Apr-2017	975	1331	Xayah_0	
Xayah	Cosmic Dusk Xayah	1	18-Apr-2017	1350	1332	Xayah_1	
Xayah	Sweetheart Xayah	2	12-Feb-2018	1350	1333	Xayah_2	
Xayah	SSG Xayah	3	20-Jul-2018	1350	1334	Xayah_3	yes
Xayah	Star Guardian Xayah	4	12-Sep-2019	1820	1335	Xayah_4	
Xayah	Elderwood Xayah	5	10-Dec-2020	1350	1336	Xayah_8	
Xayah	Brave Phoenix Xayah		02-Sep-2021	1350		Xayah_17	
Xayah	Brave Phoenix Xayah Prestige Edition		26-Jan-2022	special		Xayah_17	
Xerath	Original Xerath	0	05-Oct-2011	880	1338	Xerath_0	
Xerath	Battlecast Xerath	1	05-Oct-2011	520	1339	Xerath_1	
Xerath	Runeborn Xerath	2	05-Oct-2011	750	1340	Xerath_2	
Xerath	Scorched Earth Xerath	3	13-Jul-2012	1350	1341	Xerath_3	
Xerath	Guardian of the Sands Xerath	4	26-Apr-2015	1350	1342	Xerath_4	
Xerath	Dark Star Xerath	5	26-Mar-2020	1350	1343	Xerath_5	
Xerath	Arcana Xerath	6	13-May-2021	1350	1344	Xerath_12	
Xin Zhao	Original Xin Zhao	0	13-Jul-2010	585	1345	XinZhao_0	
Xin Zhao	Commando Xin Zhao	1	13-Jul-2010	520	1346	XinZhao_1	
Xin Zhao	Imperial Xin Zhao	2	13-Jul-2010	520	1347	XinZhao_2	
Xin Zhao	Viscero Xin Zhao	3	22-Nov-2010	975	1348	XinZhao_3	
Xin Zhao	Winged Hussar Xin Zhao	4	26-Sep-2011	975	1349	XinZhao_4	
Xin Zhao	Warring Kingdoms Xin Zhao	5	08-Feb-2013	1350	1350	XinZhao_5	
Xin Zhao	Secret Agent Xin Zhao	6	16-Mar-2015	975	1351	XinZhao_6	
Xin Zhao	Dragonslayer Xin Zhao	7	09-Mar-2017	1350	1352	XinZhao_13	
Xin Zhao	Cosmic Defender Xin Zhao	8	21-Aug-2018	1350	1353	XinZhao_20	
Xin Zhao	Marauder Xin Zhao	9	07-Jan-2021	1350	1354	XinZhao_27	
Xin Zhao	Firecracker Xin Zhao		26-Jan-2022	1350		XinZhao_36	
Yasuo	Original Yasuo	0	13-Dec-2013	975	1355	Yasuo_0	
Yasuo	High Noon Yasuo	1	13-Dec-2013	975	1356	Yasuo_1	
Yasuo	PROJECT: Yasuo	2	31-Aug-2014	1350	1357	Yasuo_2	
Yasuo	Blood Moon Yasuo	3	25-Feb-2016	975	1358	Yasuo_3	
Yasuo	Nightbringer Yasuo	4	14-Jun-2017	1820	1359	Yasuo_9	
Yasuo	Odyssey Yasuo	5	12-Sep-2018	1350	1360	Yasuo_10	
Yasuo	Battle Boss Yasuo	6	28-Jun-2019	1350	1361	Yasuo_17	
